"datetime" "season" "holiday" "workingday" "weather" "temp" "atemp" "humidity" "windspeed" "casual" "registered" "count"
"2011-10-02 18:00:00" 4 0 0 2 14.76 17.425 81 12.998 16 158 174
"2011-10-02 19:00:00" 4 0 0 2 15.58 19.695 76 11.0014 34 128 162
"2011-10-02 20:00:00" 4 0 0 2 14.76 16.665 76 16.9979 16 71 87
"2011-10-02 21:00:00" 4 0 0 1 14.76 17.425 71 15.0013 17 71 88
"2011-10-02 22:00:00" 4 0 0 3 14.76 18.18 81 6.0032 9 55 64
"2011-10-02 23:00:00" 4 0 0 1 14.76 18.18 81 6.0032 6 19 25
"2011-10-03 00:00:00" 4 0 1 1 13.94 17.425 87 7.0015 3 13 16
"2011-10-03 01:00:00" 4 0 1 1 14.76 18.18 81 6.0032 1 5 6
"2011-10-03 02:00:00" 4 0 1 1 14.76 18.18 76 7.0015 0 4 4
"2011-10-03 03:00:00" 4 0 1 1 14.76 18.94 81 0 1 6 7
"2011-10-03 04:00:00" 4 0 1 1 13.94 17.425 87 7.0015 2 6 8
"2011-10-03 05:00:00" 4 0 1 2 14.76 18.18 76 7.0015 4 17 21
"2011-10-03 06:00:00" 4 0 1 2 14.76 18.94 71 0 3 91 94
"2011-10-03 07:00:00" 4 0 1 2 14.76 17.425 71 8.9981 8 241 249
"2011-10-03 08:00:00" 4 0 1 2 14.76 18.18 71 7.0015 13 359 372
"2011-10-03 09:00:00" 4 0 1 2 16.4 20.455 66 6.0032 12 141 153
"2011-10-03 10:00:00" 4 0 1 2 16.4 20.455 66 7.0015 19 82 101
"2011-10-03 11:00:00" 4 0 1 2 16.4 20.455 71 15.0013 26 100 126
"2011-10-03 12:00:00" 4 0 1 2 16.4 20.455 71 8.9981 29 118 147
"2011-10-03 13:00:00" 4 0 1 3 17.22 21.21 67 11.0014 16 102 118
"2011-10-03 14:00:00" 4 0 1 3 16.4 20.455 76 0 26 94 120
"2011-10-03 15:00:00" 4 0 1 3 16.4 20.455 76 0 22 79 101
"2011-10-03 16:00:00" 4 0 1 2 16.4 20.455 76 7.0015 16 202 218
"2011-10-03 17:00:00" 4 0 1 2 16.4 20.455 76 11.0014 40 455 495
"2011-10-03 18:00:00" 4 0 1 2 16.4 20.455 76 11.0014 28 384 412
"2011-10-03 19:00:00" 4 0 1 1 16.4 20.455 76 0 15 300 315
"2011-10-03 20:00:00" 4 0 1 3 16.4 20.455 82 0 13 191 204
"2011-10-03 21:00:00" 4 0 1 2 16.4 20.455 82 0 10 128 138
"2011-10-03 22:00:00" 4 0 1 2 16.4 20.455 82 0 12 79 91
"2011-10-03 23:00:00" 4 0 1 2 16.4 20.455 82 7.0015 11 43 54
"2011-10-04 00:00:00" 4 0 1 2 16.4 20.455 87 6.0032 5 22 27
"2011-10-04 01:00:00" 4 0 1 2 16.4 20.455 87 7.0015 1 8 9
"2011-10-04 02:00:00" 4 0 1 2 16.4 20.455 87 0 1 2 3
"2011-10-04 03:00:00" 4 0 1 1 16.4 20.455 82 7.0015 3 3 6
"2011-10-04 04:00:00" 4 0 1 1 16.4 20.455 82 6.0032 3 4 7
"2011-10-04 05:00:00" 4 0 1 1 16.4 20.455 82 8.9981 2 25 27
"2011-10-04 06:00:00" 4 0 1 1 16.4 20.455 82 7.0015 3 109 112
"2011-10-04 07:00:00" 4 0 1 1 17.22 21.21 82 19.0012 11 298 309
"2011-10-04 08:00:00" 4 0 1 1 18.04 21.97 77 15.0013 28 372 400
"2011-10-04 09:00:00" 4 0 1 1 18.86 22.725 67 16.9979 19 168 187
"2011-10-04 10:00:00" 4 0 1 1 19.68 23.485 67 19.0012 19 107 126
"2011-10-04 11:00:00" 4 0 1 1 22.14 25.76 64 19.0012 22 102 124
"2011-10-04 12:00:00" 4 0 1 1 22.96 26.515 56 19.9995 39 160 199
"2011-10-04 13:00:00" 4 0 1 1 22.96 26.515 56 19.9995 20 153 173
"2011-10-04 14:00:00" 4 0 1 1 23.78 27.275 53 16.9979 27 156 183
"2011-10-04 15:00:00" 4 0 1 1 23.78 27.275 56 19.0012 28 166 194
"2011-10-04 16:00:00" 4 0 1 1 23.78 27.275 56 22.0028 36 273 309
"2011-10-04 17:00:00" 4 0 1 1 22.96 26.515 60 26.0027 55 530 585
"2011-10-04 18:00:00" 4 0 1 1 22.14 25.76 64 19.0012 68 456 524
"2011-10-04 19:00:00" 4 0 1 1 21.32 25 68 15.0013 35 310 345
"2011-10-04 20:00:00" 4 0 1 1 21.32 25 68 15.0013 25 236 261
"2011-10-04 21:00:00" 4 0 1 1 20.5 24.24 72 8.9981 22 144 166
"2011-10-04 22:00:00" 4 0 1 1 20.5 24.24 72 8.9981 8 106 114
"2011-10-04 23:00:00" 4 0 1 1 19.68 23.485 77 8.9981 6 60 66
"2011-10-05 00:00:00" 4 0 1 1 19.68 23.485 77 8.9981 7 36 43
"2011-10-05 01:00:00" 4 0 1 1 19.68 23.485 77 11.0014 4 7 11
"2011-10-05 02:00:00" 4 0 1 1 18.86 22.725 82 11.0014 1 2 3
"2011-10-05 03:00:00" 4 0 1 1 18.86 22.725 82 7.0015 1 5 6
"2011-10-05 04:00:00" 4 0 1 1 18.04 21.97 88 0 1 4 5
"2011-10-05 05:00:00" 4 0 1 1 18.04 21.97 82 8.9981 3 29 32
"2011-10-05 06:00:00" 4 0 1 1 18.04 21.97 82 7.0015 5 112 117
"2011-10-05 07:00:00" 4 0 1 1 18.86 22.725 77 7.0015 9 292 301
"2011-10-05 08:00:00" 4 0 1 1 21.32 25 63 0 26 441 467
"2011-10-05 09:00:00" 4 0 1 1 22.14 25.76 60 19.9995 32 187 219
"2011-10-05 10:00:00" 4 0 1 1 22.96 26.515 56 26.0027 30 103 133
"2011-10-05 11:00:00" 4 0 1 1 24.6 31.06 46 19.0012 32 138 170
"2011-10-05 12:00:00" 4 0 1 1 25.42 31.06 43 22.0028 34 180 214
"2011-10-05 13:00:00" 4 0 1 1 26.24 31.06 41 15.0013 30 189 219
"2011-10-05 14:00:00" 4 0 1 1 26.24 31.06 41 19.0012 34 156 190
"2011-10-05 15:00:00" 4 0 1 1 26.24 31.06 47 19.0012 35 147 182
"2011-10-05 16:00:00" 4 0 1 1 26.24 31.06 47 22.0028 37 245 282
"2011-10-05 17:00:00" 4 0 1 1 26.24 31.06 47 16.9979 66 525 591
"2011-10-05 18:00:00" 4 0 1 1 24.6 31.06 53 11.0014 57 536 593
"2011-10-05 19:00:00" 4 0 1 1 23.78 27.275 56 8.9981 40 334 374
"2011-10-05 20:00:00" 4 0 1 1 21.32 25 77 11.0014 18 228 246
"2011-10-05 21:00:00" 4 0 1 1 20.5 24.24 82 7.0015 28 173 201
"2011-10-05 22:00:00" 4 0 1 1 21.32 25 72 0 20 134 154
"2011-10-05 23:00:00" 4 0 1 1 20.5 24.24 77 7.0015 9 64 73
"2011-10-06 00:00:00" 4 0 1 1 20.5 24.24 72 12.998 6 34 40
"2011-10-06 01:00:00" 4 0 1 1 19.68 23.485 63 12.998 5 17 22
"2011-10-06 02:00:00" 4 0 1 1 18.86 22.725 67 12.998 2 8 10
"2011-10-06 03:00:00" 4 0 1 1 18.04 21.97 67 15.0013 1 4 5
"2011-10-06 04:00:00" 4 0 1 1 18.04 21.97 62 19.0012 0 5 5
"2011-10-06 05:00:00" 4 0 1 1 17.22 21.21 62 12.998 0 24 24
"2011-10-06 06:00:00" 4 0 1 1 16.4 20.455 66 12.998 4 110 114
"2011-10-06 07:00:00" 4 0 1 1 17.22 21.21 62 12.998 15 287 302
"2011-10-06 08:00:00" 4 0 1 1 18.04 21.97 62 11.0014 20 437 457
"2011-10-06 09:00:00" 4 0 1 1 18.86 22.725 63 12.998 20 188 208
"2011-10-06 10:00:00" 4 0 1 1 21.32 25 52 0 24 105 129
"2011-10-06 11:00:00" 4 0 1 1 22.14 25.76 49 0 29 115 144
"2011-10-06 12:00:00" 4 0 1 1 22.96 26.515 49 6.0032 46 180 226
"2011-10-06 13:00:00" 4 0 1 1 22.96 26.515 46 6.0032 33 158 191
"2011-10-06 14:00:00" 4 0 1 1 23.78 27.275 43 6.0032 56 139 195
"2011-10-06 15:00:00" 4 0 1 1 23.78 27.275 46 8.9981 62 157 219
"2011-10-06 16:00:00" 4 0 1 1 23.78 27.275 49 12.998 51 272 323
"2011-10-06 17:00:00" 4 0 1 1 22.96 26.515 52 8.9981 63 505 568
"2011-10-06 18:00:00" 4 0 1 1 22.14 25.76 64 6.0032 59 479 538
"2011-10-06 19:00:00" 4 0 1 1 21.32 25 59 7.0015 38 305 343
"2011-10-06 20:00:00" 4 0 1 1 20.5 24.24 77 7.0015 29 231 260
"2011-10-06 21:00:00" 4 0 1 1 18.86 22.725 88 6.0032 34 161 195
"2011-10-06 22:00:00" 4 0 1 1 18.86 22.725 82 0 24 124 148
"2011-10-06 23:00:00" 4 0 1 1 18.04 21.97 88 6.0032 18 81 99
"2011-10-07 00:00:00" 4 0 1 1 18.04 21.97 88 0 19 48 67
"2011-10-07 01:00:00" 4 0 1 1 18.04 21.97 88 0 3 25 28
"2011-10-07 02:00:00" 4 0 1 1 17.22 21.21 88 0 0 5 5
"2011-10-07 03:00:00" 4 0 1 1 16.4 20.455 87 0 1 9 10
"2011-10-07 04:00:00" 4 0 1 1 16.4 20.455 87 7.0015 0 5 5
"2011-10-07 05:00:00" 4 0 1 1 17.22 21.21 82 0 3 24 27
"2011-10-07 06:00:00" 4 0 1 1 17.22 21.21 88 0 3 84 87
"2011-10-07 07:00:00" 4 0 1 1 17.22 21.21 94 0 5 237 242
"2011-10-07 08:00:00" 4 0 1 1 18.86 22.725 82 0 31 386 417
"2011-10-07 09:00:00" 4 0 1 1 19.68 23.485 77 0 34 207 241
"2011-10-07 10:00:00" 4 0 1 1 21.32 25 68 6.0032 48 126 174
"2011-10-07 11:00:00" 4 0 1 1 22.96 26.515 63 0 80 150 230
"2011-10-07 12:00:00" 4 0 1 1 24.6 31.06 53 0 61 174 235
"2011-10-07 13:00:00" 4 0 1 1 24.6 31.06 46 0 95 210 305
"2011-10-07 14:00:00" 4 0 1 1 25.42 31.06 50 0 77 179 256
"2011-10-07 15:00:00" 4 0 1 1 27.06 31.06 41 0 68 202 270
"2011-10-07 16:00:00" 4 0 1 1 26.24 31.06 44 0 73 346 419
"2011-10-07 17:00:00" 4 0 1 1 24.6 31.06 56 16.9979 101 462 563
"2011-10-07 18:00:00" 4 0 1 1 22.96 26.515 60 6.0032 94 371 465
"2011-10-07 19:00:00" 4 0 1 1 22.96 26.515 52 0 51 243 294
"2011-10-07 20:00:00" 4 0 1 1 22.14 25.76 49 0 30 167 197
"2011-10-07 21:00:00" 4 0 1 1 20.5 24.24 68 0 22 144 166
"2011-10-07 22:00:00" 4 0 1 1 20.5 24.24 68 0 27 119 146
"2011-10-07 23:00:00" 4 0 1 1 20.5 24.24 63 0 23 113 136
"2011-10-08 00:00:00" 4 0 0 1 19.68 23.485 72 0 17 72 89
"2011-10-08 01:00:00" 4 0 0 1 18.86 22.725 82 0 14 51 65
"2011-10-08 02:00:00" 4 0 0 1 18.86 22.725 82 0 4 41 45
"2011-10-08 03:00:00" 4 0 0 1 18.04 21.97 88 0 4 16 20
"2011-10-08 04:00:00" 4 0 0 1 17.22 21.21 94 8.9981 3 7 10
"2011-10-08 05:00:00" 4 0 0 1 17.22 21.21 88 7.0015 1 7 8
"2011-10-08 06:00:00" 4 0 0 1 17.22 21.21 94 0 6 16 22
"2011-10-08 07:00:00" 4 0 0 1 17.22 21.21 94 6.0032 27 46 73
"2011-10-08 08:00:00" 4 0 0 1 18.86 22.725 82 0 14 89 103
"2011-10-08 09:00:00" 4 0 0 1 20.5 24.24 77 0 54 163 217
"2011-10-08 10:00:00" 4 0 0 1 21.32 25 77 0 120 217 337
"2011-10-08 11:00:00" 4 0 0 1 23.78 27.275 56 0 176 221 397
"2011-10-08 12:00:00" 4 0 0 1 25.42 31.06 35 0 191 255 446
"2011-10-08 13:00:00" 4 0 0 1 25.42 31.06 46 7.0015 256 229 485
"2011-10-08 14:00:00" 4 0 0 1 25.42 31.06 50 6.0032 251 214 465
"2011-10-08 15:00:00" 4 0 0 1 27.06 31.06 39 0 262 234 496
"2011-10-08 16:00:00" 4 0 0 1 26.24 31.06 44 6.0032 221 230 451
"2011-10-08 17:00:00" 4 0 0 1 25.42 31.06 50 8.9981 174 219 393
"2011-10-08 18:00:00" 4 0 0 1 24.6 31.06 46 7.0015 135 224 359
"2011-10-08 19:00:00" 4 0 0 1 22.14 25.76 68 8.9981 76 172 248
"2011-10-08 20:00:00" 4 0 0 1 21.32 25 77 7.0015 78 124 202
"2011-10-08 21:00:00" 4 0 0 1 21.32 25 77 0 54 133 187
"2011-10-08 22:00:00" 4 0 0 1 20.5 24.24 77 0 45 104 149
"2011-10-08 23:00:00" 4 0 0 1 19.68 23.485 88 0 52 90 142
"2011-10-09 00:00:00" 4 0 0 1 18.86 22.725 88 6.0032 46 83 129
"2011-10-09 01:00:00" 4 0 0 1 18.86 22.725 88 0 15 63 78
"2011-10-09 02:00:00" 4 0 0 1 18.86 22.725 88 0 20 35 55
"2011-10-09 03:00:00" 4 0 0 1 18.04 21.97 88 0 10 20 30
"2011-10-09 04:00:00" 4 0 0 1 18.04 21.97 88 0 7 7 14
"2011-10-09 05:00:00" 4 0 0 1 18.04 21.97 88 0 1 14 15
"2011-10-09 06:00:00" 4 0 0 1 18.04 21.97 88 0 7 14 21
"2011-10-09 07:00:00" 4 0 0 1 18.04 21.97 86 0 18 26 44
"2011-10-09 08:00:00" 4 0 0 1 18.86 22.725 88 0 25 82 107
"2011-10-09 09:00:00" 4 0 0 1 20.5 24.24 77 0 66 119 185
"2011-10-09 10:00:00" 4 0 0 1 22.96 26.515 68 6.0032 155 210 365
"2011-10-09 11:00:00" 4 0 0 1 25.42 31.06 53 6.0032 189 234 423
"2011-10-09 12:00:00" 4 0 0 1 26.24 31.06 44 6.0032 212 243 455
"2011-10-09 13:00:00" 4 0 0 1 27.06 31.06 44 6.0032 225 193 418
"2011-10-09 14:00:00" 4 0 0 1 27.88 31.82 47 11.0014 272 228 500
"2011-10-09 15:00:00" 4 0 0 1 27.88 31.82 51 11.0014 198 209 407
"2011-10-09 16:00:00" 4 0 0 1 27.06 31.06 50 8.9981 223 247 470
"2011-10-09 17:00:00" 4 0 0 1 25.42 30.305 61 7.0015 208 230 438
"2011-10-09 18:00:00" 4 0 0 1 26.24 31.06 50 7.0015 186 228 414
"2011-10-09 19:00:00" 4 0 0 1 22.96 26.515 73 6.0032 116 186 302
"2011-10-09 20:00:00" 4 0 0 1 22.96 26.515 73 7.0015 59 134 193
"2011-10-09 21:00:00" 4 0 0 1 22.14 25.76 83 7.0015 53 120 173
"2011-10-09 22:00:00" 4 0 0 2 21.32 25 94 0 48 104 152
"2011-10-09 23:00:00" 4 0 0 1 20.5 24.24 88 7.0015 38 85 123
"2011-10-10 00:00:00" 4 1 0 1 20.5 24.24 94 0 11 42 53
"2011-10-10 01:00:00" 4 1 0 1 19.68 23.485 88 0 4 30 34
"2011-10-10 02:00:00" 4 1 0 1 19.68 23.485 88 0 4 15 19
"2011-10-10 03:00:00" 4 1 0 1 18.86 22.725 88 0 2 9 11
"2011-10-10 04:00:00" 4 1 0 1 18.86 22.725 94 0 2 4 6
"2011-10-10 05:00:00" 4 1 0 1 18.86 22.725 94 0 2 19 21
"2011-10-10 06:00:00" 4 1 0 1 18.04 21.97 94 0 5 39 44
"2011-10-10 07:00:00" 4 1 0 1 18.86 22.725 88 0 12 102 114
"2011-10-10 08:00:00" 4 1 0 1 21.32 25 83 0 27 227 254
"2011-10-10 09:00:00" 4 1 0 1 22.14 25.76 77 0 58 161 219
"2011-10-10 10:00:00" 4 1 0 1 22.96 26.515 73 11.0014 107 158 265
"2011-10-10 11:00:00" 4 1 0 1 25.42 30.305 69 6.0032 139 183 322
"2011-10-10 12:00:00" 4 1 0 2 28.7 32.575 48 6.0032 164 201 365
"2011-10-10 13:00:00" 4 1 0 1 29.52 32.575 37 0 146 219 365
"2011-10-10 14:00:00" 4 1 0 1 30.34 32.575 37 0 147 223 370
"2011-10-10 15:00:00" 4 1 0 2 29.52 32.575 42 7.0015 130 254 384
"2011-10-10 16:00:00" 4 1 0 2 28.7 31.82 45 6.0032 154 248 402
"2011-10-10 17:00:00" 4 1 0 2 27.06 31.06 54 7.0015 125 334 459
"2011-10-10 18:00:00" 4 1 0 2 26.24 31.06 53 0 108 365 473
"2011-10-10 19:00:00" 4 1 0 2 23.78 27.275 78 6.0032 69 267 336
"2011-10-10 20:00:00" 4 1 0 1 24.6 29.545 73 0 37 188 225
"2011-10-10 21:00:00" 4 1 0 1 22.96 26.515 88 6.0032 27 148 175
"2011-10-10 22:00:00" 4 1 0 1 22.96 26.515 88 6.0032 22 104 126
"2011-10-10 23:00:00" 4 1 0 2 22.14 25.76 88 7.0015 12 63 75
"2011-10-11 00:00:00" 4 0 1 2 22.14 25.76 88 0 14 16 30
"2011-10-11 01:00:00" 4 0 1 2 21.32 25 94 6.0032 2 9 11
"2011-10-11 02:00:00" 4 0 1 2 21.32 25 94 8.9981 1 4 5
"2011-10-11 03:00:00" 4 0 1 2 21.32 25 88 7.0015 2 1 3
"2011-10-11 04:00:00" 4 0 1 2 21.32 25 88 8.9981 0 5 5
"2011-10-11 05:00:00" 4 0 1 2 21.32 25 88 0 0 20 20
"2011-10-11 06:00:00" 4 0 1 1 21.32 25 83 6.0032 9 114 123
"2011-10-11 07:00:00" 4 0 1 2 21.32 25 88 6.0032 19 333 352
"2011-10-11 08:00:00" 4 0 1 2 22.96 26.515 83 7.0015 31 375 406
"2011-10-11 09:00:00" 4 0 1 2 24.6 29.545 69 0 40 195 235
"2011-10-11 10:00:00" 4 0 1 2 24.6 29.545 69 8.9981 38 111 149
"2011-10-11 11:00:00" 4 0 1 2 24.6 29.545 73 11.0014 31 92 123
"2011-10-11 12:00:00" 4 0 1 2 24.6 29.545 73 11.0014 51 130 181
"2011-10-11 13:00:00" 4 0 1 2 24.6 29.545 73 12.998 42 138 180
"2011-10-11 14:00:00" 4 0 1 3 24.6 29.545 73 7.0015 54 117 171
"2011-10-11 15:00:00" 4 0 1 2 24.6 28.79 78 11.0014 36 139 175
"2011-10-11 16:00:00" 4 0 1 2 24.6 29.545 73 11.0014 63 257 320
"2011-10-11 17:00:00" 4 0 1 2 24.6 28.79 78 16.9979 70 534 604
"2011-10-11 18:00:00" 4 0 1 2 24.6 28.79 78 15.0013 46 493 539
"2011-10-11 19:00:00" 4 0 1 2 23.78 27.275 83 15.0013 33 285 318
"2011-10-11 20:00:00" 4 0 1 2 23.78 27.275 83 15.0013 31 203 234
"2011-10-11 21:00:00" 4 0 1 2 23.78 27.275 78 12.998 17 158 175
"2011-10-11 22:00:00" 4 0 1 2 22.96 26.515 83 12.998 27 120 147
"2011-10-11 23:00:00" 4 0 1 2 22.96 26.515 83 19.0012 10 47 57
"2011-10-12 00:00:00" 4 0 1 2 22.96 26.515 83 8.9981 2 23 25
"2011-10-12 01:00:00" 4 0 1 3 22.96 26.515 83 8.9981 2 8 10
"2011-10-12 02:00:00" 4 0 1 2 22.96 26.515 83 19.0012 0 2 2
"2011-10-12 03:00:00" 4 0 1 3 22.14 25.76 94 19.9995 0 2 2
"2011-10-12 04:00:00" 4 0 1 3 22.14 25.76 94 26.0027 1 6 7
"2011-10-12 05:00:00" 4 0 1 2 22.14 25.76 88 22.0028 0 22 22
"2011-10-12 06:00:00" 4 0 1 2 22.14 25.76 88 16.9979 5 107 112
"2011-10-12 07:00:00" 4 0 1 2 22.14 25.76 88 26.0027 15 244 259
"2011-10-12 08:00:00" 4 0 1 2 22.14 25.76 88 26.0027 27 377 404
"2011-10-12 09:00:00" 4 0 1 2 22.14 25.76 88 30.0026 14 183 197
"2011-10-12 10:00:00" 4 0 1 2 22.14 25.76 88 26.0027 15 98 113
"2011-10-12 11:00:00" 4 0 1 3 22.14 25.76 94 22.0028 18 102 120
"2011-10-12 12:00:00" 4 0 1 3 22.14 25.76 88 22.0028 9 53 62
"2011-10-12 13:00:00" 4 0 1 3 22.14 25.76 88 15.0013 25 76 101
"2011-10-12 14:00:00" 4 0 1 3 22.14 25.76 94 19.0012 8 70 78
"2011-10-12 15:00:00" 4 0 1 3 22.14 25.76 94 16.9979 3 42 45
"2011-10-12 16:00:00" 4 0 1 2 22.96 26.515 88 15.0013 5 50 55
"2011-10-12 17:00:00" 4 0 1 3 22.14 25.76 94 15.0013 16 235 251
"2011-10-12 18:00:00" 4 0 1 3 22.14 25.76 94 8.9981 11 161 172
"2011-10-12 19:00:00" 4 0 1 3 22.14 25.76 94 8.9981 7 102 109
"2011-10-12 20:00:00" 4 0 1 3 22.14 25.76 94 7.0015 9 81 90
"2011-10-12 21:00:00" 4 0 1 3 22.14 25.76 100 7.0015 9 74 83
"2011-10-12 22:00:00" 4 0 1 3 22.14 25.76 94 6.0032 3 40 43
"2011-10-12 23:00:00" 4 0 1 3 22.14 25.76 94 6.0032 13 41 54
"2011-10-13 00:00:00" 4 0 1 2 22.14 25.76 94 8.9981 1 14 15
"2011-10-13 01:00:00" 4 0 1 2 22.14 25.76 94 0 3 9 12
"2011-10-13 02:00:00" 4 0 1 2 22.14 25.76 94 0 0 4 4
"2011-10-13 03:00:00" 4 0 1 2 22.14 25.76 100 12.998 2 4 6
"2011-10-13 04:00:00" 4 0 1 2 22.14 25.76 100 7.0015 2 5 7
"2011-10-13 05:00:00" 4 0 1 2 22.14 25.76 100 7.0015 1 16 17
"2011-10-13 06:00:00" 4 0 1 3 22.14 25.76 100 6.0032 1 51 52
"2011-10-13 07:00:00" 4 0 1 3 22.14 25.76 100 8.9981 5 76 81
"2011-10-13 08:00:00" 4 0 1 3 22.14 25.76 100 6.0032 10 199 209
"2011-10-13 09:00:00" 4 0 1 3 22.96 26.515 100 7.0015 3 106 109
"2011-10-13 10:00:00" 4 0 1 3 22.96 26.515 100 8.9981 16 53 69
"2011-10-13 11:00:00" 4 0 1 2 25.42 28.79 83 0 8 76 84
"2011-10-13 12:00:00" 4 0 1 2 25.42 28.03 88 0 10 95 105
"2011-10-13 13:00:00" 4 0 1 2 26.24 28.79 83 11.0014 20 142 162
"2011-10-13 14:00:00" 4 0 1 1 27.06 30.305 78 12.998 22 111 133
"2011-10-13 15:00:00" 4 0 1 1 27.06 30.305 78 12.998 27 128 155
"2011-10-13 16:00:00" 4 0 1 1 27.06 31.06 74 15.0013 36 240 276
"2011-10-13 17:00:00" 4 0 1 3 25.42 28.79 83 16.9979 47 432 479
"2011-10-13 18:00:00" 4 0 1 3 25.42 28.79 83 16.9979 20 248 268
"2011-10-13 19:00:00" 4 0 1 2 25.42 28.79 83 11.0014 18 187 205
"2011-10-13 20:00:00" 4 0 1 1 25.42 28.79 83 19.0012 15 166 181
"2011-10-13 21:00:00" 4 0 1 1 25.42 28.79 83 12.998 8 115 123
"2011-10-13 22:00:00" 4 0 1 1 25.42 28.79 83 12.998 13 101 114
"2011-10-13 23:00:00" 4 0 1 2 23.78 27.275 88 12.998 2 45 47
"2011-10-14 00:00:00" 4 0 1 1 23.78 27.275 94 6.0032 10 29 39
"2011-10-14 01:00:00" 4 0 1 1 23.78 27.275 94 8.9981 8 16 24
"2011-10-14 02:00:00" 4 0 1 1 22.96 26.515 94 11.0014 0 6 6
"2011-10-14 03:00:00" 4 0 1 1 22.96 26.515 94 8.9981 1 6 7
"2011-10-14 04:00:00" 4 0 1 1 22.96 26.515 94 12.998 0 8 8
"2011-10-14 05:00:00" 4 0 1 2 22.96 26.515 94 11.0014 0 17 17
"2011-10-14 06:00:00" 4 0 1 3 22.96 26.515 88 12.998 4 90 94
"2011-10-14 07:00:00" 4 0 1 3 22.96 26.515 88 12.998 10 137 147
"2011-10-14 08:00:00" 4 0 1 2 22.96 26.515 90 11.0014 23 186 209
"2011-10-14 09:00:00" 4 0 1 2 22.96 26.515 94 15.0013 16 164 180
"2011-10-14 10:00:00" 4 0 1 3 22.14 25.76 88 23.9994 17 108 125
"2011-10-14 11:00:00" 4 0 1 3 21.32 25 88 11.0014 11 76 87
"2011-10-14 12:00:00" 4 0 1 3 21.32 25 88 11.0014 13 62 75
"2011-10-14 13:00:00" 4 0 1 1 22.96 26.515 73 23.9994 18 114 132
"2011-10-14 14:00:00" 4 0 1 1 25.42 31.06 43 23.9994 37 119 156
"2011-10-14 15:00:00" 4 0 1 1 25.42 31.06 43 19.0012 61 169 230
"2011-10-14 16:00:00" 4 0 1 1 24.6 31.06 43 15.0013 80 264 344
"2011-10-14 17:00:00" 4 0 1 1 23.78 27.275 46 27.9993 55 426 481
"2011-10-14 18:00:00" 4 0 1 1 22.14 25.76 39 19.0012 62 361 423
"2011-10-14 19:00:00" 4 0 1 1 22.14 25.76 39 22.0028 27 221 248
"2011-10-14 20:00:00" 4 0 1 1 21.32 25 42 12.998 19 177 196
"2011-10-14 21:00:00" 4 0 1 1 20.5 24.24 45 12.998 22 156 178
"2011-10-14 22:00:00" 4 0 1 1 18.86 22.725 59 15.0013 20 123 143
"2011-10-14 23:00:00" 4 0 1 1 18.86 22.725 59 11.0014 15 80 95
"2011-10-15 00:00:00" 4 0 0 1 18.86 22.725 55 7.0015 18 88 106
"2011-10-15 01:00:00" 4 0 0 1 18.86 22.725 55 16.9979 9 64 73
"2011-10-15 02:00:00" 4 0 0 1 18.86 22.725 59 12.998 17 39 56
"2011-10-15 03:00:00" 4 0 0 1 18.04 21.97 62 12.998 5 18 23
"2011-10-15 04:00:00" 4 0 0 1 17.22 21.21 67 8.9981 0 6 6
"2011-10-15 05:00:00" 4 0 0 1 17.22 21.21 71 11.0014 1 6 7
"2011-10-15 06:00:00" 4 0 0 1 16.4 20.455 71 0 5 15 20
"2011-10-15 07:00:00" 4 0 0 1 16.4 20.455 76 7.0015 17 40 57
"2011-10-15 08:00:00" 4 0 0 1 18.86 22.725 59 19.0012 24 101 125
"2011-10-15 09:00:00" 4 0 0 1 21.32 25 48 19.9995 50 157 207
"2011-10-15 10:00:00" 4 0 0 1 22.14 25.76 45 30.0026 115 207 322
"2011-10-15 11:00:00" 4 0 0 1 22.96 26.515 40 26.0027 153 221 374
"2011-10-15 12:00:00" 4 0 0 1 23.78 27.275 35 36.9974 195 261 456
"2011-10-15 13:00:00" 4 0 0 1 24.6 31.06 35 31.0009 171 223 394
"2011-10-15 14:00:00" 4 0 0 1 24.6 31.06 33 31.0009 242 230 472
"2011-10-15 15:00:00" 4 0 0 1 25.42 31.06 31 32.9975 166 211 377
"2011-10-15 16:00:00" 4 0 0 1 25.42 31.06 29 26.0027 179 264 443
"2011-10-15 17:00:00" 4 0 0 1 23.78 27.275 32 19.0012 177 264 441
"2011-10-15 18:00:00" 4 0 0 1 22.14 25.76 39 12.998 121 251 372
"2011-10-15 19:00:00" 4 0 0 1 20.5 24.24 51 8.9981 61 177 238
"2011-10-15 20:00:00" 4 0 0 1 20.5 24.24 48 8.9981 42 137 179
"2011-10-15 21:00:00" 4 0 0 1 20.5 24.24 42 15.0013 53 115 168
"2011-10-15 22:00:00" 4 0 0 1 20.5 24.24 36 8.9981 45 121 166
"2011-10-15 23:00:00" 4 0 0 1 19.68 23.485 41 11.0014 33 102 135
"2011-10-16 00:00:00" 4 0 0 1 18.86 22.725 44 8.9981 22 85 107
"2011-10-16 01:00:00" 4 0 0 1 18.04 21.97 47 8.9981 13 64 77
"2011-10-16 02:00:00" 4 0 0 1 17.22 21.21 54 8.9981 13 52 65
"2011-10-16 03:00:00" 4 0 0 1 17.22 21.21 54 8.9981 11 31 42
"2011-10-16 04:00:00" 4 0 0 1 17.22 21.21 54 12.998 5 7 12
"2011-10-16 05:00:00" 4 0 0 1 17.22 21.21 54 11.0014 1 6 7
